t,red_count,red_fraction,iou,recall,precision,sample_id
0.48000000000000015,0,0.0,0.0,0.0,0.0,0
0.5000000000000001,0,0.0,0.0,0.0,0.0,0
0.5200000000000001,0,0.0,0.0,0.0,0.0,0
0.5400000000000001,0,0.0,0.0,0.0,0.0,0
0.5600000000000002,0,0.0,0.0,0.0,0.0,0
0.5800000000000002,0,0.0,0.0,0.0,0.0,0
0.6000000000000002,0,0.0,0.0,0.0,0.0,0
0.6200000000000002,0,0.0,0.0,0.0,0.0,0
0.6400000000000002,0,0.0,0.0,0.0,0.0,0
0.6600000000000003,0,0.0,0.0,0.0,0.0,0
0.6800000000000003,0,0.0,0.0,0.0,0.0,0
0.7000000000000003,197,0.048095703125,0.18445692883895132,0.18445692883895132,1.0,0
0.7200000000000003,1068,0.2607421875,1.0,1.0,1.0,0
0.7400000000000003,1068,0.2607421875,1.0,1.0,1.0,0
0.7600000000000003,1068,0.2607421875,1.0,1.0,1.0,0
0.7800000000000004,1068,0.2607421875,1.0,1.0,1.0,0
0.8000000000000004,1068,0.2607421875,1.0,1.0,1.0,0
0.8200000000000004,1068,0.2607421875,1.0,1.0,1.0,0
0.8400000000000004,1068,0.2607421875,1.0,1.0,1.0,0
0.8600000000000004,1068,0.2607421875,1.0,1.0,1.0,0
0.8800000000000004,1068,0.2607421875,1.0,1.0,1.0,0
0.9000000000000005,1068,0.2607421875,1.0,1.0,1.0,0
0.9200000000000005,1068,0.2607421875,1.0,1.0,1.0,0
0.9400000000000005,1068,0.2607421875,1.0,1.0,1.0,0
0.9600000000000005,1068,0.2607421875,1.0,1.0,1.0,0
0.9800000000000005,1068,0.2607421875,1.0,1.0,1.0,0
1.0000000000000004,1068,0.2607421875,1.0,1.0,1.0,0
0.0,0,0.0,0.0,0.0,0.0,1
0.02,0,0.0,0.0,0.0,0.0,1
0.04,0,0.0,0.0,0.0,0.0,1
0.06,0,0.0,0.0,0.0,0.0,1
0.08,0,0.0,0.0,0.0,0.0,1
0.1,0,0.0,0.0,0.0,0.0,1
0.12000000000000001,0,0.0,0.0,0.0,0.0,1
0.14,0,0.0,0.0,0.0,0.0,1
0.16,0,0.0,0.0,0.0,0.0,1
0.18,0,0.0,0.0,0.0,0.0,1
0.19999999999999998,0,0.0,0.0,0.0,0.0,1
0.21999999999999997,0,0.0,0.0,0.0,0.0,1
0.23999999999999996,0,0.0,0.0,0.0,0.0,1
0.25999999999999995,0,0.0,0.0,0.0,0.0,1
0.27999999999999997,0,0.0,0.0,0.0,0.0,1
0.3,0,0.0,0.0,0.0,0.0,1
0.32,0,0.0,0.0,0.0,0.0,1
0.34,0,0.0,0.0,0.0,0.0,1
0.36000000000000004,0,0.0,0.0,0.0,0.0,1
0.38000000000000006,0,0.0,0.0,0.0,0.0,1
0.4000000000000001,0,0.0,0.0,0.0,0.0,1
0.4200000000000001,0,0.0,0.0,0.0,0.0,1
0.4400000000000001,0,0.0,0.0,0.0,0.0,1
0.46000000000000013,0,0.0,0.0,0.0,0.0,1
0.48000000000000015,0,0.0,0.0,0.0,0.0,1
0.5000000000000001,0,0.0,0.0,0.0,0.0,1
0.5200000000000001,0,0.0,0.0,0.0,0.0,1
0.5400000000000001,0,0.0,0.0,0.0,0.0,1
0.5600000000000002,0,0.0,0.0,0.0,0.0,1
0.5800000000000002,0,0.0,0.0,0.0,0.0,1
0.6000000000000002,0,0.0,0.0,0.0,0.0,1
0.6200000000000002,0,0.0,0.0,0.0,0.0,1
0.6400000000000002,0,0.0,0.0,0.0,0.0,1
0.6600000000000003,0,0.0,0.0,0.0,0.0,1
0.6800000000000003,0,0.0,0.0,0.0,0.0,1
0.7000000000000003,177,0.043212890625,0.2391891891891892,0.2391891891891892,1.0,1
0.7200000000000003,740,0.1806640625,1.0,1.0,1.0,1
0.7400000000000003,740,0.1806640625,1.0,1.0,1.0,1
0.7600000000000003,740,0.1806640625,1.0,1.0,1.0,1
0.7800000000000004,740,0.1806640625,1.0,1.0,1.0,1
0.8000000000000004,740,0.1806640625,1.0,1.0,1.0,1
0.8200000000000004,740,0.1806640625,1.0,1.0,1.0,1
0.8400000000000004,740,0.1806640625,1.0,1.0,1.0,1
0.8600000000000004,740,0.1806640625,1.0,1.0,1.0,1
0.8800000000000004,740,0.1806640625,1.0,1.0,1.0,1
0.9000000000000005,740,0.1806640625,1.0,1.0,1.0,1
0.9200000000000005,740,0.1806640625,1.0,1.0,1.0,1
0.9400000000000005,740,0.1806640625,1.0,1.0,1.0,1
0.9600000000000005,740,0.1806640625,1.0,1.0,1.0,1
0.9800000000000005,740,0.1806640625,1.0,1.0,1.0,1
1.0000000000000004,740,0.1806640625,1.0,1.0,1.0,1
0.0,0,0.0,0.0,0.0,0.0,2
0.02,0,0.0,0.0,0.0,0.0,2
0.04,0,0.0,0.0,0.0,0.0,2
0.06,0,0.0,0.0,0.0,0.0,2
0.08,0,0.0,0.0,0.0,0.0,2
0.1,0,0.0,0.0,0.0,0.0,2
0.12000000000000001,0,0.0,0.0,0.0,0.0,2
0.14,0,0.0,0.0,0.0,0.0,2
0.16,0,0.0,0.0,0.0,0.0,2
0.18,0,0.0,0.0,0.0,0.0,2
0.19999999999999998,0,0.0,0.0,0.0,0.0,2
0.21999999999999997,0,0.0,0.0,0.0,0.0,2
0.23999999999999996,0,0.0,0.0,0.0,0.0,2
0.25999999999999995,0,0.0,0.0,0.0,0.0,2
0.27999999999999997,0,0.0,0.0,0.0,0.0,2
0.3,0,0.0,0.0,0.0,0.0,2
0.32,0,0.0,0.0,0.0,0.0,2
0.34,0,0.0,0.0,0.0,0.0,2
0.36000000000000004,0,0.0,0.0,0.0,0.0,2
0.38000000000000006,0,0.0,0.0,0.0,0.0,2
0.4000000000000001,0,0.0,0.0,0.0,0.0,2
0.4200000000000001,0,0.0,0.0,0.0,0.0,2
0.4400000000000001,0,0.0,0.0,0.0,0.0,2
0.46000000000000013,0,0.0,0.0,0.0,0.0,2
0.48000000000000015,0,0.0,0.0,0.0,0.0,2
0.5000000000000001,0,0.0,0.0,0.0,0.0,2
0.5200000000000001,0,0.0,0.0,0.0,0.0,2
0.5400000000000001,0,0.0,0.0,0.0,0.0,2
0.5600000000000002,0,0.0,0.0,0.0,0.0,2
0.5800000000000002,0,0.0,0.0,0.0,0.0,2
0.6000000000000002,0,0.0,0.0,0.0,0.0,2
0.6200000000000002,0,0.0,0.0,0.0,0.0,2
0.6400000000000002,0,0.0,0.0,0.0,0.0,2
0.6600000000000003,0,0.0,0.0,0.0,0.0,2
0.6800000000000003,0,0.0,0.0,0.0,0.0,2
0.7000000000000003,182,0.04443359375,0.31762652705061084,0.31762652705061084,1.0,2
0.7200000000000003,730,0.17822265625,0.7849315068493151,1.0,0.7849315068493151,2
0.7400000000000003,740,0.1806640625,0.7743243243243243,1.0,0.7743243243243243,2
0.7600000000000003,744,0.181640625,0.7701612903225806,1.0,0.7701612903225806,2
0.7800000000000004,744,0.181640625,0.7701612903225806,1.0,0.7701612903225806,2
0.8000000000000004,744,0.181640625,0.7701612903225806,1.0,0.7701612903225806,2
0.8200000000000004,744,0.181640625,0.7701612903225806,1.0,0.7701612903225806,2
0.8400000000000004,744,0.181640625,0.7701612903225806,1.0,0.7701612903225806,2
0.8600000000000004,744,0.181640625,0.7701612903225806,1.0,0.7701612903225806,2
0.8800000000000004,744,0.181640625,0.7701612903225806,1.0,0.7701612903225806,2
0.9000000000000005,744,0.181640625,0.7701612903225806,1.0,0.7701612903225806,2
0.9200000000000005,744,0.181640625,0.7701612903225806,1.0,0.7701612903225806,2
0.9400000000000005,744,0.181640625,0.7701612903225806,1.0,0.7701612903225806,2
0.9600000000000005,744,0.181640625,0.7701612903225806,1.0,0.7701612903225806,2
0.9800000000000005,744,0.181640625,0.7701612903225806,1.0,0.7701612903225806,2
1.0000000000000004,744,0.181640625,0.7701612903225806,1.0,0.7701612903225806,2
0.0,0,0.0,0.0,0.0,0.0,3
0.02,0,0.0,0.0,0.0,0.0,3
0.04,0,0.0,0.0,0.0,0.0,3
0.06,0,0.0,0.0,0.0,0.0,3
0.08,0,0.0,0.0,0.0,0.0,3
0.1,0,0.0,0.0,0.0,0.0,3
0.12000000000000001,0,0.0,0.0,0.0,0.0,3
0.14,0,0.0,0.0,0.0,0.0,3
0.16,0,0.0,0.0,0.0,0.0,3
0.18,0,0.0,0.0,0.0,0.0,3
0.19999999999999998,0,0.0,0.0,0.0,0.0,3
0.21999999999999997,0,0.0,0.0,0.0,0.0,3
0.23999999999999996,0,0.0,0.0,0.0,0.0,3
0.25999999999999995,0,0.0,0.0,0.0,0.0,3
0.27999999999999997,0,0.0,0.0,0.0,0.0,3
0.3,0,0.0,0.0,0.0,0.0,3
0.32,0,0.0,0.0,0.0,0.0,3
0.34,0,0.0,0.0,0.0,0.0,3
0.36000000000000004,0,0.0,0.0,0.0,0.0,3
0.38000000000000006,0,0.0,0.0,0.0,0.0,3
0.4000000000000001,0,0.0,0.0,0.0,0.0,3
0.4200000000000001,0,0.0,0.0,0.0,0.0,3
0.4400000000000001,0,0.0,0.0,0.0,0.0,3
0.46000000000000013,0,0.0,0.0,0.0,0.0,3
0.48000000000000015,0,0.0,0.0,0.0,0.0,3
0.5000000000000001,0,0.0,0.0,0.0,0.0,3
0.5200000000000001,0,0.0,0.0,0.0,0.0,3
0.5400000000000001,0,0.0,0.0,0.0,0.0,3
0.5600000000000002,0,0.0,0.0,0.0,0.0,3
0.5800000000000002,0,0.0,0.0,0.0,0.0,3
0.6000000000000002,0,0.0,0.0,0.0,0.0,3
0.6200000000000002,0,0.0,0.0,0.0,0.0,3
0.6400000000000002,0,0.0,0.0,0.0,0.0,3
0.6600000000000003,0,0.0,0.0,0.0,0.0,3
0.6800000000000003,0,0.0,0.0,0.0,0.0,3
0.7000000000000003,157,0.038330078125,0.23573573573573572,0.23573573573573572,1.0,3
0.7200000000000003,666,0.16259765625,1.0,1.0,1.0,3
0.7400000000000003,666,0.16259765625,1.0,1.0,1.0,3
0.7600000000000003,666,0.16259765625,1.0,1.0,1.0,3
0.7800000000000004,666,0.16259765625,1.0,1.0,1.0,3
0.8000000000000004,666,0.16259765625,1.0,1.0,1.0,3
0.8200000000000004,666,0.16259765625,1.0,1.0,1.0,3
0.8400000000000004,666,0.16259765625,1.0,1.0,1.0,3
0.8600000000000004,666,0.16259765625,1.0,1.0,1.0,3
0.8800000000000004,666,0.16259765625,1.0,1.0,1.0,3
0.9000000000000005,666,0.16259765625,1.0,1.0,1.0,3
0.9200000000000005,666,0.16259765625,1.0,1.0,1.0,3
0.9400000000000005,666,0.16259765625,1.0,1.0,1.0,3
0.9600000000000005,666,0.16259765625,1.0,1.0,1.0,3
0.9800000000000005,666,0.16259765625,1.0,1.0,1.0,3
1.0000000000000004,666,0.16259765625,1.0,1.0,1.0,3
0.0,0,0.0,0.0,0.0,0.0,4
0.02,0,0.0,0.0,0.0,0.0,4
0.04,0,0.0,0.0,0.0,0.0,4
0.06,0,0.0,0.0,0.0,0.0,4
0.08,0,0.0,0.0,0.0,0.0,4
0.1,0,0.0,0.0,0.0,0.0,4
0.12000000000000001,0,0.0,0.0,0.0,0.0,4
0.14,0,0.0,0.0,0.0,0.0,4
0.16,0,0.0,0.0,0.0,0.0,4
0.18,0,0.0,0.0,0.0,0.0,4
0.19999999999999998,0,0.0,0.0,0.0,0.0,4
0.21999999999999997,0,0.0,0.0,0.0,0.0,4
0.23999999999999996,0,0.0,0.0,0.0,0.0,4
0.25999999999999995,0,0.0,0.0,0.0,0.0,4
0.27999999999999997,0,0.0,0.0,0.0,0.0,4
0.3,0,0.0,0.0,0.0,0.0,4
0.32,0,0.0,0.0,0.0,0.0,4
0.34,0,0.0,0.0,0.0,0.0,4
0.36000000000000004,0,0.0,0.0,0.0,0.0,4
0.38000000000000006,0,0.0,0.0,0.0,0.0,4
0.4000000000000001,0,0.0,0.0,0.0,0.0,4
0.4200000000000001,0,0.0,0.0,0.0,0.0,4
0.4400000000000001,0,0.0,0.0,0.0,0.0,4
0.46000000000000013,0,0.0,0.0,0.0,0.0,4
0.48000000000000015,0,0.0,0.0,0.0,0.0,4
0.5000000000000001,0,0.0,0.0,0.0,0.0,4
0.5200000000000001,0,0.0,0.0,0.0,0.0,4
0.5400000000000001,0,0.0,0.0,0.0,0.0,4
0.5600000000000002,0,0.0,0.0,0.0,0.0,4
0.5800000000000002,0,0.0,0.0,0.0,0.0,4
0.6000000000000002,0,0.0,0.0,0.0,0.0,4
0.6200000000000002,0,0.0,0.0,0.0,0.0,4
0.6400000000000002,0,0.0,0.0,0.0,0.0,4
0.6600000000000003,0,0.0,0.0,0.0,0.0,4
0.6800000000000003,0,0.0,0.0,0.0,0.0,4
0.7000000000000003,298,0.07275390625,0.28736740597878496,0.28736740597878496,1.0,4
0.7200000000000003,1037,0.253173828125,1.0,1.0,1.0,4
0.7400000000000003,1037,0.253173828125,1.0,1.0,1.0,4
0.7600000000000003,1037,0.253173828125,1.0,1.0,1.0,4
0.7800000000000004,1037,0.253173828125,1.0,1.0,1.0,4
0.8000000000000004,1037,0.253173828125,1.0,1.0,1.0,4
0.8200000000000004,1037,0.253173828125,1.0,1.0,1.0,4
0.8400000000000004,1037,0.253173828125,1.0,1.0,1.0,4
0.8600000000000004,1037,0.253173828125,1.0,1.0,1.0,4
0.8800000000000004,1037,0.253173828125,1.0,1.0,1.0,4
0.9000000000000005,1037,0.253173828125,1.0,1.0,1.0,4
0.9200000000000005,1037,0.253173828125,1.0,1.0,1.0,4
0.9400000000000005,1037,0.253173828125,1.0,1.0,1.0,4
0.9600000000000005,1037,0.253173828125,1.0,1.0,1.0,4
0.9800000000000005,1037,0.253173828125,1.0,1.0,1.0,4
1.0000000000000004,1037,0.253173828125,1.0,1.0,1.0,4
0.0,0,0.0,0.0,0.0,0.0,5
0.02,0,0.0,0.0,0.0,0.0,5
0.04,0,0.0,0.0,0.0,0.0,5
0.06,0,0.0,0.0,0.0,0.0,5
0.08,0,0.0,0.0,0.0,0.0,5
0.1,0,0.0,0.0,0.0,0.0,5
0.12000000000000001,0,0.0,0.0,0.0,0.0,5
0.14,0,0.0,0.0,0.0,0.0,5
0.16,0,0.0,0.0,0.0,0.0,5
0.18,0,0.0,0.0,0.0,0.0,5
0.19999999999999998,0,0.0,0.0,0.0,0.0,5
0.21999999999999997,0,0.0,0.0,0.0,0.0,5
0.23999999999999996,0,0.0,0.0,0.0,0.0,5
0.25999999999999995,0,0.0,0.0,0.0,0.0,5
0.27999999999999997,0,0.0,0.0,0.0,0.0,5
0.3,0,0.0,0.0,0.0,0.0,5
0.32,0,0.0,0.0,0.0,0.0,5
0.34,0,0.0,0.0,0.0,0.0,5
0.36000000000000004,0,0.0,0.0,0.0,0.0,5
0.38000000000000006,0,0.0,0.0,0.0,0.0,5
0.4000000000000001,0,0.0,0.0,0.0,0.0,5
0.4200000000000001,0,0.0,0.0,0.0,0.0,5
0.4400000000000001,0,0.0,0.0,0.0,0.0,5
0.46000000000000013,0,0.0,0.0,0.0,0.0,5
0.48000000000000015,0,0.0,0.0,0.0,0.0,5
0.5000000000000001,0,0.0,0.0,0.0,0.0,5
0.5200000000000001,0,0.0,0.0,0.0,0.0,5
0.5400000000000001,0,0.0,0.0,0.0,0.0,5
0.5600000000000002,0,0.0,0.0,0.0,0.0,5
0.5800000000000002,0,0.0,0.0,0.0,0.0,5
0.6000000000000002,0,0.0,0.0,0.0,0.0,5
0.6200000000000002,0,0.0,0.0,0.0,0.0,5
0.6400000000000002,0,0.0,0.0,0.0,0.0,5
0.6600000000000003,0,0.0,0.0,0.0,0.0,5
0.6800000000000003,0,0.0,0.0,0.0,0.0,5
0.7000000000000003,118,0.02880859375,0.18209876543209877,0.18209876543209877,1.0,5
0.7200000000000003,648,0.158203125,1.0,1.0,1.0,5
0.7400000000000003,648,0.158203125,1.0,1.0,1.0,5
0.7600000000000003,648,0.158203125,1.0,1.0,1.0,5
0.7800000000000004,648,0.158203125,1.0,1.0,1.0,5
0.8000000000000004,648,0.158203125,1.0,1.0,1.0,5
0.8200000000000004,648,0.158203125,1.0,1.0,1.0,5
0.8400000000000004,648,0.158203125,1.0,1.0,1.0,5
0.8600000000000004,648,0.158203125,1.0,1.0,1.0,5
0.8800000000000004,648,0.158203125,1.0,1.0,1.0,5
0.9000000000000005,648,0.158203125,1.0,1.0,1.0,5
0.9200000000000005,648,0.158203125,1.0,1.0,1.0,5
